Position,Points,Rider,Team,Time/Gap,Grand Prix,Year,Event
16.0,ND,13A. West13A. WestKawasaki Racing Team,Kawasaki Racing Team,+75.369,Event aut,2007.0,aut
,ND,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,19 Laps,Event aut,2007.0,aut
,ND,80K. Roberts80K. RobertsTeam Roberts,Team Roberts,10 Laps,Event aut,2007.0,aut
,,,,,,2007.0,ger
1.0,25,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,41:53.196,Event ger,2007.0,ger
2.0,20,65L. Capirossi65L. CapirossiDucati Marlboro Team,Ducati Marlboro Team,+13.166,Event ger,2007.0,ger
3.0,16,1N. Hayden1N. HaydenRepsol Honda Team,Repsol Honda Team,+16.771,Event ger,2007.0,ger
4.0,13,5C. Edwards5C. EdwardsFiat Yamaha Team,Fiat Yamaha Team,+18.299,Event ger,2007.0,ger
5.0,11,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,+31.426,Event ger,2007.0,ger
6.0,10,33M. Melandri33M. MelandriHonda Gresini,Honda Gresini,+31.917,Event ger,2007.0,ger
7.0,9,21J. Hopkins21J. HopkinsRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+33.395,Event ger,2007.0,ger
8.0,8,13A. West13A. WestKawasaki Racing Team,Kawasaki Racing Team,+41.194,Event ger,2007.0,ger
9.0,7,66A. Hofmann66A. HofmannPramac d'Antin,Pramac d'Antin,+43.214,Event ger,2007.0,ger
10.0,6,84M. Fabrizio84M. FabrizioHonda Gresini,Honda Gresini,+44.459,Event ger,2007.0,ger
11.0,5,71C. Vermeulen71C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+61.894,Event ger,2007.0,ger
12.0,4,80K. Roberts80K. RobertsTeam Roberts,Team Roberts,+70.721,Event ger,2007.0,ger
13.0,3,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+0.000,Event ger,2007.0,ger
14.0,2,7C. Checa7C. ChecaHonda LCR,Honda LCR,+0.000,Event ger,2007.0,ger
,ND,14R. Puniet14R. PunietKawasaki Racing Team,Kawasaki Racing Team,29 Laps,Event ger,2007.0,ger
,ND,56S. Nakano56S. NakanoKonica Minolta Honda,Konica Minolta Honda,19 Laps,Event ger,2007.0,ger
,ND,4A. Barros4A. BarrosPramac d'Antin,Pramac d'Antin,9 Laps,Event ger,2007.0,ger
,ND,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,5 Laps,Event ger,2007.0,ger
,ND,50S. Guintoli50S. GuintoliDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,3 Laps,Event ger,2007.0,ger
,,,,,,2007.0,ned
1.0,25,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,42:37.149,Event ned,2007.0,ned
2.0,20,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,+1.909,Event ned,2007.0,ned
3.0,16,1N. Hayden1N. HaydenRepsol Honda Team,Repsol Honda Team,+6.077,Event ned,2007.0,ned
4.0,13,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+10.465,Event ned,2007.0,ned
5.0,11,21J. Hopkins21J. HopkinsRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+13.138,Event ned,2007.0,ned
6.0,10,5C. Edwards5C. EdwardsFiat Yamaha Team,Fiat Yamaha Team,+15.139,Event ned,2007.0,ned
7.0,9,4A. Barros4A. BarrosPramac d'Antin,Pramac d'Antin,+36.075,Event ned,2007.0,ned
8.0,8,66A. Hofmann66A. HofmannPramac d'Antin,Pramac d'Antin,+41.768,Event ned,2007.0,ned
9.0,7,13A. West13A. WestKawasaki Racing Team,Kawasaki Racing Team,+43.605,Event ned,2007.0,ned
10.0,6,33M. Melandri33M. MelandriHonda Gresini,Honda Gresini,+43.796,Event ned,2007.0,ned
11.0,5,7C. Checa7C. ChecaHonda LCR,Honda LCR,+43.826,Event ned,2007.0,ned
12.0,4,56S. Nakano56S. NakanoKonica Minolta Honda,Konica Minolta Honda,+47.896,Event ned,2007.0,ned
13.0,3,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+54.068,Event ned,2007.0,ned
14.0,2,50S. Guintoli50S. GuintoliDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+57.718,Event ned,2007.0,ned
15.0,1,80K. Roberts80K. RobertsTeam Roberts,Team Roberts,+88.637,Event ned,2007.0,ned
16.0,ND,71C. Vermeulen71C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+94.808,Event ned,2007.0,ned
,ND,65L. Capirossi65L. CapirossiDucati Marlboro Team,Ducati Marlboro Team,17 Laps,Event ned,2007.0,ned
,ND,14R. Puniet14R. PunietKawasaki Racing Team,Kawasaki Racing Team,11 Laps,Event ned,2007.0,ned
,,,,,,2007.0,ita
1.0,25,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,42:42.385,Event ita,2007.0,ita
2.0,20,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+3.074,Event ita,2007.0,ita
3.0,16,4A. Barros4A. BarrosPramac d'Antin,Pramac d'Antin,+5.956,Event ita,2007.0,ita
4.0,13,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,+6.012,Event ita,2007.0,ita
5.0,11,21J. Hopkins21J. HopkinsRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+13.244,Event ita,2007.0,ita
6.0,10,24T. Elias24T. EliasHonda Gresini,Honda Gresini,+19.255,Event ita,2007.0,ita
7.0,9,65L. Capirossi65L. CapirossiDucati Marlboro Team,Ducati Marlboro Team,+19.646,Event ita,2007.0,ita
8.0,8,71C. Vermeulen71C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+22.810,Event ita,2007.0,ita
9.0,7,33M. Melandri33M. MelandriHonda Gresini,Honda Gresini,+22.837,Event ita,2007.0,ita
10.0,6,1N. Hayden1N. HaydenRepsol Honda Team,Repsol Honda Team,+24.413,Event ita,2007.0,ita
11.0,5,66A. Hofmann66A. HofmannPramac d'Antin,Pramac d'Antin,+24.781,Event ita,2007.0,ita
12.0,4,5C. Edwards5C. EdwardsFiat Yamaha Team,Fiat Yamaha Team,+28.001,Event ita,2007.0,ita
13.0,3,56S. Nakano56S. NakanoKonica Minolta Honda,Konica Minolta Honda,+36.733,Event ita,2007.0,ita
14.0,2,50S. Guintoli50S. GuintoliDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+45.098,Event ita,2007.0,ita
15.0,1,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+45.145,Event ita,2007.0,ita
16.0,ND,19O. Jacque19O. JacqueKawasaki Racing Team,Kawasaki Racing Team,+45.217,Event ita,2007.0,ita
17.0,ND,10K. Jr10K. JrTeam Roberts,Team Roberts,+87.222,Event ita,2007.0,ita
,ND,7C. Checa7C. ChecaHonda LCR,Honda LCR,9 Laps,Event ita,2007.0,ita
,ND,80K. Roberts80K. RobertsTeam Roberts,Team Roberts,3 Laps,Event ita,2007.0,ita
,ND,14R. Puniet14R. PunietKawasaki Racing Team,Kawasaki Racing Team,1 Laps,Event ita,2007.0,ita
,,,,,,2007.0,ara
1.0,25,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,46:43.533,Event ara,2007.0,ara
2.0,20,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,+5.447,Event ara,2007.0,ara
3.0,16,21J. Hopkins21J. HopkinsRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+20.404,Event ara,2007.0,ara
4.0,13,33M. Melandri33M. MelandriHonda Gresini,Honda Gresini,+24.827,Event ara,2007.0,ara
5.0,11,65L. Capirossi65L. CapirossiDucati Marlboro Team,Ducati Marlboro Team,+25.804,Event ara,2007.0,ara
6.0,10,71C. Vermeulen71C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+25.862,Event ara,2007.0,ara
7.0,9,4A. Barros4A. BarrosPramac d'Antin,Pramac d'Antin,+29.470,Event ara,2007.0,ara
8.0,8,1N. Hayden1N. HaydenRepsol Honda Team,Repsol Honda Team,+30.333,Event ara,2007.0,ara
9.0,7,14R. Puniet14R. PunietKawasaki Racing Team,Kawasaki Racing Team,+30.895,Event ara,2007.0,ara
10.0,6,24T. Elias24T. EliasHonda Gresini,Honda Gresini,+31.030,Event ara,2007.0,ara
11.0,5,50S. Guintoli50S. GuintoliDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+38.763,Event ara,2007.0,ara
12.0,4,7C. Checa7C. ChecaHonda LCR,Honda LCR,+42.506,Event ara,2007.0,ara
13.0,3,5C. Edwards5C. EdwardsFiat Yamaha Team,Fiat Yamaha Team,+46.572,Event ara,2007.0,ara
14.0,2,56S. Nakano56S. NakanoKonica Minolta Honda,Konica Minolta Honda,+50.220,Event ara,2007.0,ara
15.0,1,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+56.879,Event ara,2007.0,ara
16.0,ND,13A. West13A. WestKawasaki Racing Team,Kawasaki Racing Team,+75.369,Event ara,2007.0,ara
,ND,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,19 Laps,Event ara,2007.0,ara
,ND,80K. Roberts80K. RobertsTeam Roberts,Team Roberts,10 Laps,Event ara,2007.0,ara
,,,,,,2007.0,fra
1.0,25,71C. Vermeulen71C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,50:58.713,Event fra,2007.0,fra
2.0,20,33M. Melandri33M. MelandriHonda Gresini,Honda Gresini,+12.599,Event fra,2007.0,fra
3.0,16,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,+27.347,Event fra,2007.0,fra
4.0,13,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+37.328,Event fra,2007.0,fra
5.0,11,66A. Hofmann66A. HofmannPramac d'Antin,Pramac d'Antin,+49.166,Event fra,2007.0,fra
6.0,10,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,+53.563,Event fra,2007.0,fra
7.0,9,21J. Hopkins21J. HopkinsRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+61.073,Event fra,2007.0,fra
8.0,8,65L. Capirossi65L. CapirossiDucati Marlboro Team,Ducati Marlboro Team,+81.241,Event fra,2007.0,fra
9.0,7,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+0.000,Event fra,2007.0,fra
10.0,6,50S. Guintoli50S. GuintoliDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+0.000,Event fra,2007.0,fra
11.0,5,11F. Nieto11F. NietoKawasaki Racing Team,Kawasaki Racing Team,+0.000,Event fra,2007.0,fra
12.0,4,5C. Edwards5C. EdwardsFiat Yamaha Team,Fiat Yamaha Team,+0.000,Event fra,2007.0,fra
,ND,10K. Jr10K. JrTeam Roberts,Team Roberts,26 Laps,Event fra,2007.0,fra
,ND,4A. Barros4A. BarrosPramac d'Antin,Pramac d'Antin,27 Laps,Event fra,2007.0,fra
,ND,1N. Hayden1N. HaydenRepsol Honda Team,Repsol Honda Team,25 Laps,Event fra,2007.0,fra
,ND,56S. Nakano56S. NakanoKonica Minolta Honda,Konica Minolta Honda,20 Laps,Event fra,2007.0,fra
,ND,14R. Puniet14R. PunietKawasaki Racing Team,Kawasaki Racing Team,8 Laps,Event fra,2007.0,fra
,ND,24T. Elias24T. EliasHonda Gresini,Honda Gresini,7 Laps,Event fra,2007.0,fra
,ND,7C. Checa7C. ChecaHonda LCR,Honda LCR,6 Laps,Event fra,2007.0,fra
,,,,,,2007.0,esp
1.0,25,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,46:43.533,Event esp,2007.0,esp
2.0,20,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,+5.447,Event esp,2007.0,esp
3.0,16,21J. Hopkins21J. HopkinsRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+20.404,Event esp,2007.0,esp
4.0,13,33M. Melandri33M. MelandriHonda Gresini,Honda Gresini,+24.827,Event esp,2007.0,esp
5.0,11,65L. Capirossi65L. CapirossiDucati Marlboro Team,Ducati Marlboro Team,+25.804,Event esp,2007.0,esp
6.0,10,71C. Vermeulen71C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+25.862,Event esp,2007.0,esp
7.0,9,4A. Barros4A. BarrosPramac d'Antin,Pramac d'Antin,+29.470,Event esp,2007.0,esp
8.0,8,1N. Hayden1N. HaydenRepsol Honda Team,Repsol Honda Team,+30.333,Event esp,2007.0,esp
9.0,7,14R. Puniet14R. PunietKawasaki Racing Team,Kawasaki Racing Team,+30.895,Event esp,2007.0,esp
10.0,6,24T. Elias24T. EliasHonda Gresini,Honda Gresini,+31.030,Event esp,2007.0,esp
11.0,5,50S. Guintoli50S. GuintoliDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+38.763,Event esp,2007.0,esp
12.0,4,7C. Checa7C. ChecaHonda LCR,Honda LCR,+42.506,Event esp,2007.0,esp
13.0,3,5C. Edwards5C. EdwardsFiat Yamaha Team,Fiat Yamaha Team,+46.572,Event esp,2007.0,esp
14.0,2,56S. Nakano56S. NakanoKonica Minolta Honda,Konica Minolta Honda,+50.220,Event esp,2007.0,esp
15.0,1,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+56.879,Event esp,2007.0,esp
16.0,ND,13A. West13A. WestKawasaki Racing Team,Kawasaki Racing Team,+75.369,Event esp,2007.0,esp
,ND,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,19 Laps,Event esp,2007.0,esp
,ND,80K. Roberts80K. RobertsTeam Roberts,Team Roberts,10 Laps,Event esp,2007.0,esp
,,,,,,2007.0,qat
1.0,25,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,43:02.788,Event qat,2007.0,qat
2.0,20,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,+2.838,Event qat,2007.0,qat
3.0,16,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+8.530,Event qat,2007.0,qat
4.0,13,21J. Hopkins21J. HopkinsRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+9.071,Event qat,2007.0,qat
5.0,11,33M. Melandri33M. MelandriHonda Gresini,Honda Gresini,+17.433,Event qat,2007.0,qat
6.0,10,5C. Edwards5C. EdwardsFiat Yamaha Team,Fiat Yamaha Team,+18.647,Event qat,2007.0,qat
7.0,9,71C. Vermeulen71C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+22.916,Event qat,2007.0,qat
8.0,8,1N. Hayden1N. HaydenRepsol Honda Team,Repsol Honda Team,+23.057,Event qat,2007.0,qat
9.0,7,4A. Barros4A. BarrosPramac d'Antin,Pramac d'Antin,+25.961,Event qat,2007.0,qat
10.0,6,56S. Nakano56S. NakanoKonica Minolta Honda,Konica Minolta Honda,+28.456,Event qat,2007.0,qat
11.0,5,66A. Hofmann66A. HofmannPramac d'Antin,Pramac d'Antin,+35.029,Event qat,2007.0,qat
12.0,4,19O. Jacque19O. JacqueKawasaki Racing Team,Kawasaki Racing Team,+42.948,Event qat,2007.0,qat
13.0,3,10K. Jr10K. JrTeam Roberts,Team Roberts,+42.977,Event qat,2007.0,qat
14.0,2,24T. Elias24T. EliasHonda Gresini,Honda Gresini,+42.989,Event qat,2007.0,qat
15.0,1,50S. Guintoli50S. GuintoliDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+51.639,Event qat,2007.0,qat
16.0,ND,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+57.853,Event qat,2007.0,qat
,ND,88A. Pitt88A. PittIlmor GP,Ilmor GP,15 Laps,Event qat,2007.0,qat
,ND,7C. Checa7C. ChecaHonda LCR,Honda LCR,8 Laps,Event qat,2007.0,qat
,ND,14R. Puniet14R. PunietKawasaki Racing Team,Kawasaki Racing Team,7 Laps,Event qat,2007.0,qat
,ND,65L. Capirossi65L. CapirossiDucati Marlboro Team,Ducati Marlboro Team,6 Laps,Event qat,2007.0,qat
,ND,99J. Mcwilliams99J. McwilliamsIlmor GP,Ilmor GP,,Event qat,2007.0,qat
,,,,,,2007.0,usa
1.0,25,27C. Stoner27C. StonerDucati Team,Ducati Team,44:20.325,Event usa,2007.0,usa
2.0,20,71C. Vermeulen71C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+9.865,Event usa,2007.0,usa
3.0,16,33M. Melandri33M. MelandriHonda Gresini,Honda Gresini,+25.641,Event usa,2007.0,usa
4.0,13,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,+30.664,Event usa,2007.0,usa
5.0,11,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+35.622,Event usa,2007.0,usa
6.0,10,14R. Puniet14R. PunietKawasaki Racing Team,Kawasaki Racing Team,+38.306,Event usa,2007.0,usa
7.0,9,13A. West13A. WestKawasaki Racing Team,Kawasaki Racing Team,+41.422,Event usa,2007.0,usa
8.0,8,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+42.355,Event usa,2007.0,usa
9.0,7,4A. Barros4A. BarrosPramac d'Antin,Pramac d'Antin,+43.520,Event usa,2007.0,usa
10.0,6,95R. Hayden95R. HaydenKawasaki Racing Team,Kawasaki Racing Team,+43.720,Event usa,2007.0,usa
11.0,5,5C. Edwards5C. EdwardsFiat Yamaha Team,Fiat Yamaha Team,+47.376,Event usa,2007.0,usa
12.0,4,56S. Nakano56S. NakanoKonica Minolta Honda,Konica Minolta Honda,+52.848,Event usa,2007.0,usa
13.0,3,50S. Guintoli50S. GuintoliDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+58.410,Event usa,2007.0,usa
14.0,2,7C. Checa7C. ChecaHonda LCR,Honda LCR,+75.366,Event usa,2007.0,usa
15.0,1,21J. Hopkins21J. HopkinsRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+0.000,Event usa,2007.0,usa
16.0,ND,57C. Davies57C. DaviesPramac d'Antin,Pramac d'Antin,+0.000,Event usa,2007.0,usa
,ND,1N. Hayden1N. HaydenRepsol Honda Team,Repsol Honda Team,22 Laps,Event usa,2007.0,usa
,ND,17M. Duhamel17M. DuhamelHonda Gresini,Honda Gresini,10 Laps,Event usa,2007.0,usa
,ND,80K. Roberts80K. RobertsTeam Roberts,Team Roberts,5 Laps,Event usa,2007.0,usa
,ND,65L. Capirossi65L. CapirossiDucati Team,Ducati Team,3 Laps,Event usa,2007.0,usa
,,,,,,2007.0,arg
1.0,25,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,46:43.533,Event arg,2007.0,arg
2.0,20,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,+5.447,Event arg,2007.0,arg
3.0,16,21J. Hopkins21J. HopkinsRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+20.404,Event arg,2007.0,arg
4.0,13,33M. Melandri33M. MelandriHonda Gresini,Honda Gresini,+24.827,Event arg,2007.0,arg
5.0,11,65L. Capirossi65L. CapirossiDucati Marlboro Team,Ducati Marlboro Team,+25.804,Event arg,2007.0,arg
6.0,10,71C. Vermeulen71C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+25.862,Event arg,2007.0,arg
7.0,9,4A. Barros4A. BarrosPramac d'Antin,Pramac d'Antin,+29.470,Event arg,2007.0,arg
8.0,8,1N. Hayden1N. HaydenRepsol Honda Team,Repsol Honda Team,+30.333,Event arg,2007.0,arg
9.0,7,14R. Puniet14R. PunietKawasaki Racing Team,Kawasaki Racing Team,+30.895,Event arg,2007.0,arg
10.0,6,24T. Elias24T. EliasHonda Gresini,Honda Gresini,+31.030,Event arg,2007.0,arg
11.0,5,50S. Guintoli50S. GuintoliDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+38.763,Event arg,2007.0,arg
12.0,4,7C. Checa7C. ChecaHonda LCR,Honda LCR,+42.506,Event arg,2007.0,arg
13.0,3,5C. Edwards5C. EdwardsFiat Yamaha Team,Fiat Yamaha Team,+46.572,Event arg,2007.0,arg
14.0,2,56S. Nakano56S. NakanoKonica Minolta Honda,Konica Minolta Honda,+50.220,Event arg,2007.0,arg
15.0,1,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+56.879,Event arg,2007.0,arg
16.0,ND,13A. West13A. WestKawasaki Racing Team,Kawasaki Racing Team,+75.369,Event arg,2007.0,arg
,ND,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,19 Laps,Event arg,2007.0,arg
,ND,80K. Roberts80K. RobertsTeam Roberts,Team Roberts,10 Laps,Event arg,2007.0,arg
,,,,,,2007.0,tha
1.0,25,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,46:43.533,Event tha,2007.0,tha
2.0,20,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,+5.447,Event tha,2007.0,tha
3.0,16,21J. Hopkins21J. HopkinsRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+20.404,Event tha,2007.0,tha
4.0,13,33M. Melandri33M. MelandriHonda Gresini,Honda Gresini,+24.827,Event tha,2007.0,tha
5.0,11,65L. Capirossi65L. CapirossiDucati Marlboro Team,Ducati Marlboro Team,+25.804,Event tha,2007.0,tha
6.0,10,71C. Vermeulen71C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+25.862,Event tha,2007.0,tha
7.0,9,4A. Barros4A. BarrosPramac d'Antin,Pramac d'Antin,+29.470,Event tha,2007.0,tha
8.0,8,1N. Hayden1N. HaydenRepsol Honda Team,Repsol Honda Team,+30.333,Event tha,2007.0,tha
9.0,7,14R. Puniet14R. PunietKawasaki Racing Team,Kawasaki Racing Team,+30.895,Event tha,2007.0,tha
10.0,6,24T. Elias24T. EliasHonda Gresini,Honda Gresini,+31.030,Event tha,2007.0,tha
11.0,5,50S. Guintoli50S. GuintoliDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+38.763,Event tha,2007.0,tha
12.0,4,7C. Checa7C. ChecaHonda LCR,Honda LCR,+42.506,Event tha,2007.0,tha
13.0,3,5C. Edwards5C. EdwardsFiat Yamaha Team,Fiat Yamaha Team,+46.572,Event tha,2007.0,tha
14.0,2,56S. Nakano56S. NakanoKonica Minolta Honda,Konica Minolta Honda,+50.220,Event tha,2007.0,tha
15.0,1,6M. Tamada6M. TamadaDunlop Yamaha Tech 3,Dunlop Yamaha Tech 3,+56.879,Event tha,2007.0,tha
16.0,ND,13A. West13A. WestKawasaki Racing Team,Kawasaki Racing Team,+75.369,Event tha,2007.0,tha
,ND,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,19 Laps,Event tha,2007.0,tha
,ND,80K. Roberts80K. RobertsTeam Roberts,Team Roberts,10 Laps,Event tha,2007.0,tha
,,,,,,2008.0,aut
1.0,25,C. StonerC. Stoner,,46:46.114,Event aut,2008.0,aut
2.0,20,D. PedrosaD. Pedrosa,,+3.390,Event aut,2008.0,aut
3.0,16,V. RossiV. Rossi,,+12.194,Event aut,2008.0,aut
4.0,13,A. DoviziosoA. Dovizioso,,+24.159,Event aut,2008.0,aut
5.0,11,N. HaydenN. Hayden,,+26.232,Event aut,2008.0,aut
6.0,10,C. EdwardsC. Edwards,,+32.209,Event aut,2008.0,aut
7.0,9,S. NakanoS. Nakano,,+34.571,Event aut,2008.0,aut
8.0,8,J. LorenzoJ. Lorenzo,,+35.661,Event aut,2008.0,aut
9.0,7,L. CapirossiL. Capirossi,,+38.228,Event aut,2008.0,aut
10.0,6,A. AngelisA. Angelis,,+47.583,Event aut,2008.0,aut
11.0,5,J. ToselandJ. Toseland,,+52.107,Event aut,2008.0,aut
12.0,4,S. GuintoliS. Guintoli,,+52.350,Event aut,2008.0,aut
13.0,3,C. VermeulenC. Vermeulen,,+52.833,Event aut,2008.0,aut
14.0,2,J. HopkinsJ. Hopkins,,+53.227,Event aut,2008.0,aut
15.0,1,R. PunietR. Puniet,,+53.411,Event aut,2008.0,aut
16.0,ND,M. MelandriM. Melandri,,+68.387,Event aut,2008.0,aut
17.0,ND,A. WestA. West,,+71.181,Event aut,2008.0,aut
18.0,ND,T. EliasT. Elias,,+97.055,Event aut,2008.0,aut
,,,,,,2008.0,cze
1.0,25,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,43:28.841,Event cze,2008.0,cze
2.0,20,24T. Elias24T. EliasAlice Team,Alice Team,+15.004,Event cze,2008.0,cze
3.0,16,65L. Capirossi65L. CapirossiRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+21.689,Event cze,2008.0,cze
4.0,13,56S. Nakano56S. NakanoSan Carlo Honda Gresini,San Carlo Honda Gresini,+25.859,Event cze,2008.0,cze
5.0,11,13A. West13A. WestKawasaki Racing Team,Kawasaki Racing Team,+29.465,Event cze,2008.0,cze
6.0,10,7C. Vermeulen7C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+30.608,Event cze,2008.0,cze
7.0,9,33M. Melandri33M. MelandriDucati Marlboro Team,Ducati Marlboro Team,+36.453,Event cze,2008.0,cze
8.0,8,15A. Angelis15A. AngelisSan Carlo Honda Gresini,San Carlo Honda Gresini,+36.750,Event cze,2008.0,cze
9.0,7,4A. Dovizioso4A. DoviziosoJiR Team Scot MotoGP,JiR Team Scot MotoGP,+38.822,Event cze,2008.0,cze
10.0,6,48J. Lorenzo48J. LorenzoFiat Yamaha Team,Fiat Yamaha Team,+39.573,Event cze,2008.0,cze
11.0,5,21J. Hopkins21J. HopkinsKawasaki Racing Team,Kawasaki Racing Team,+39.610,Event cze,2008.0,cze
12.0,4,50S. Guintoli50S. GuintoliAlice Team,Alice Team,+40.892,Event cze,2008.0,cze
13.0,3,52J. Toseland52J. ToselandTech 3 Yamaha,Tech 3 Yamaha,+71.490,Event cze,2008.0,cze
14.0,2,5C. Edwards5C. EdwardsTech 3 Yamaha,Tech 3 Yamaha,+81.133,Event cze,2008.0,cze
15.0,1,2D. Pedrosa2D. PedrosaRepsol Honda Team,Repsol Honda Team,+97.038,Event cze,2008.0,cze
16.0,ND,14R. Puniet14R. PunietLCR Honda MotoGP,LCR Honda MotoGP,+98.407,Event cze,2008.0,cze
,ND,1C. Stoner1C. StonerDucati Marlboro Team,Ducati Marlboro Team,6 Laps,Event cze,2008.0,cze
,,,,,,2008.0,ned
1.0,25,1C. Stoner1C. StonerDucati Marlboro Team,Ducati Marlboro Team,42:12.337,Event ned,2008.0,ned
2.0,20,2D. Pedrosa2D. PedrosaRepsol Honda Team,Repsol Honda Team,+11.310,Event ned,2008.0,ned
3.0,16,5C. Edwards5C. EdwardsTech 3 Yamaha,Tech 3 Yamaha,+17.125,Event ned,2008.0,ned
4.0,13,69N. Hayden69N. HaydenRepsol Honda Team,Repsol Honda Team,+20.477,Event ned,2008.0,ned
5.0,11,4A. Dovizioso4A. DoviziosoJiR Team Scot MotoGP,JiR Team Scot MotoGP,+27.346,Event ned,2008.0,ned
6.0,10,48J. Lorenzo48J. LorenzoFiat Yamaha Team,Fiat Yamaha Team,+28.608,Event ned,2008.0,ned
7.0,9,7C. Vermeulen7C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+32.330,Event ned,2008.0,ned
8.0,8,56S. Nakano56S. NakanoSan Carlo Honda Gresini,San Carlo Honda Gresini,+34.892,Event ned,2008.0,ned
